B881;Tungosi [infestació per puça de la sorra]
B882;Altres infestacions per atròpodes
B883;Hirudinosi externa
B888;Altres infestacions especificades
B889;Infestació no especificada
B900;Seqüeles de tuberculosi del sistema nerviós central
B901;Seqüeles de tuberculosi genitourinària
B902;Seqüeles de tuberculosi d'ossos i articulacions
B908;Seqüeles de tuberculosi d'altres òrgans
B909;Seqüeles de tuberculosi respiratòria i seqüeles de tuberculosi no especificada
B940;Seqüeles de tracoma
B941;Seqüeles d'encefalitis vírica
B942;Seqüeles d'hepatitis vírica
B948;Seqüeles d'altres malalties infeccioses i parasitàries especificades
B949;Seqüeles de malaltia infecciosa o parasitària no especificades
B950;Estreptococs, grup A, que causen malalties classificades en altres capítols
B951;Estreptococs, grup B, que causen malalties classificades en altres capítols
B952;Estreptococs, grup D, que causen malalties classificades en altres capítols
B953;Streptococcus pneumoniae que causa malalties classificades en altres capítols
B954;Altres estreptococs que causen malalties classificades en altres capítols
B955;Estreptococs no especificats que causen malalties classificades en altres capítols
B956;Staphylococcus aureus que causa malalties classificades en altres capítols
B957;Altres estafilococs que causen malalties classificades en altres capítols
B958;Estafilococs no especificats que causen malalties classificades en altres capítols
B960;Mycoplasma pneumoniae [M. pneumoniae] que causa malalties classificades en altres capítols
B961;Klebsiella pneumoniae [K. pneumoniae] que causa malalties classificades en altres capítols
B962;Escherichia coli [E. coli] que causa malalties classificades en altres capítols
B963;Haemophilus influenzae [H. influenzae] que causa malalties classificades en altres capítols
B964;Proteus (mirabilis) (morganii) que causa malalties classificades en altres capítols
B965;Pseudomonas (aeruginosa) (mallei) (pseudomallei) que causa malalties classificades en altres capítols
B966;Bacteroides fragilis [B. fragilis] [Bacillus fragilis] que causa malalties classificades en altres capítols
B967;Clostridium perfringens [C. perfringens] que causa malalties classificades en altres capítols
B968;Altres agents bacterians especificats que causen malalties classificades en altres capítols
B970;Adenovirus que causa malalties classificades en altres capítols
B971;Enterovirus que causa malalties classificades en altres capítols
B972;Coronavirus que causa malalties classificades en altres capítols
B973;Retrovirus que causa malalties classificades en altres capítols
B974;Virus respiratori sincicial que causa malalties classificades en altres capítols
B975;Reovirus que causa malalties classificades en altres capítols
B976;Parvovirus que causa malalties classificades en altres capítols
B977;Papil·lomavirus que causa malalties classificades en altres capítols
B978;Altres agents vírics que causen malalties classificades en altres capítols
C000;Neoplàsia maligna: Llavi superior extern
C001;Neoplàsia maligna: Llavi inferior extern
C002;Neoplàsia maligna: Llavi extern no especificat
C003;Neoplàsia maligna: Llavi superior, cara interna
C004;Neoplàsia maligna: Llavi inferior, cara interna
C005;Neoplàsia maligna: Llavi no especificat, cara interna
C006;Neoplàsia maligna: Comissura del llavi
C008;Neoplàsia maligna: Lesió contigua o sobreposada de llavi
C009;Neoplàsia maligna: Llavi, part no especificada
C020;Neoplàsia maligna: Superfície dorsal de la llengua
C021;Neoplàsia maligna: Vora de la llengua
C022;Neoplàsia maligna: Superfície ventral de la llengua
C023;Neoplàsia maligna: Els dos terços anteriors de la llengua, part no especificada
C024;Neoplàsia maligna: Amígdala lingual
C028;Neoplàsia maligna: Lesió contigua o sobreposada de la llengua
C029;Neoplàsia maligna: Llengua, part no especificada
C030;Neoplàsia maligna: Geniva superior
C031;Neoplàsia maligna: Geniva inferior
C039;Neoplàsia maligna: Geniva, part no especificada
C040;Neoplàsia maligna: Sòl anterior de la boca
C041;Neoplàsia maligna: Sòl lateral de la boca
C048;Neoplàsia maligna: Lesió contigua o sobreposada del sòl de la boca
C049;Neoplàsia maligna: Sòl de la boca, part no especificada
C050;Neoplàsia maligna: Paladar dur
C051;Neoplàsia maligna: Paladar tou
C052;Neoplàsia maligna: Úvula
C058;Neoplàsia maligna: Lesió palatal contigua o sobreposada
C059;Neoplàsia maligna: Paladar, part no especificada
C060;Neoplàsia maligna: Mucosa de la galta
C061;Neoplàsia maligna: Vestíbul de la boca
C062;Neoplàsia maligna: Àrea retromolar
C068;Neoplàsia maligna: Lesió contigua o sobreposada d'altres parts de la boca i de parts de la boca no especificades
C069;Neoplàsia maligna: Boca, part no especificada
C080;Neoplàsia maligna: Glàndula submandibular
C081;Neoplàsia maligna: Glàndula sublingual
C088;Neoplàsia maligna: Lesió contigua o sobreposada de les glàndules salivals majors
C089;Neoplàsia maligna: Glàndula salival major no especificada
C090;Neoplàsia maligna: Fossa amigdalina
C091;Neoplàsia maligna: Pilar del vel del paladar (anterior) (posterior)
C098;Neoplàsia maligna: Lesió contigua o sobreposada d'amígdala
C099;Neoplàsia maligna: Amígdala, part no especificada
C100;Neoplàsia maligna: Val·lècula
C101;Neoplàsia maligna: Cara anterior de l'epiglotis
C102;Neoplàsia maligna: Paret lateral de l'orofaringe
C103;Neoplàsia maligna: Paret posterior de l'orofaringe
C104;Neoplàsia maligna: Fenedura branquial
C108;Neoplàsia maligna: Lesió contigua o sobreposada d'orofaringe
C109;Neoplàsia maligna: Orofaringe, part no especificada
C110;Neoplàsia maligna: Paret superior de la rinofaringe
C111;Neoplàsia maligna: Paret posterior de la rinofaringe
C112;Neoplàsia maligna: Paret lateral de la rinofaringe
C113;Neoplàsia maligna: Paret anterior de la rinofaringe
C118;Neoplàsia maligna: Lesió contigua o sobreposada de la rinofaringe
C119;Neoplàsia maligna: Rinofaringe, part no especificada
C130;Neoplàsia maligna: Regió postcricoïdal
C131;Neoplàsia maligna: Plec aritenoepiglòtic, cara hipofaríngia
C132;Neoplàsia maligna: Paret posterior de la hipofaringe
C138;Neoplàsia maligna: Lesió contigua o sobreposada de la hipofaringe
C139;Neoplàsia maligna: Hipofaringe, part no especificada
C140;Neoplàsia maligna: Faringe, part no especificada
C142;Neoplàsia maligna: Anell de Waldeyer
C148;Neoplàsia maligna: Lesió contigua o sobreposada del llavi, la cavitat oral i la faringe
C150;Neoplàsia maligna: Part cervical de l'esòfag
C151;Neoplàsia maligna: Part toràcica de l'esòfag
C152;Neoplàsia maligna: Part abdominal de l'esòfag
C153;Neoplàsia maligna: Terç superior de l'esòfag
C154;Neoplàsia maligna: Terç mitjà de l'esòfag
C155;Neoplàsia maligna: Terç inferior de l'esòfag
C158;Neoplàsia maligna: Lesió contigua o sobreposada de l'esòfag
C159;Neoplàsia maligna: Esòfag, part no especificada
C160;Neoplàsia maligna: Càrdies
C161;Neoplàsia maligna: Fons de l'estómac
C162;Neoplàsia maligna: Cos de l'estómac
C163;Neoplàsia maligna: Antre pilòric
C164;Neoplàsia maligna: Pílor
C165;Neoplàsia maligna: Curvatura menor de l'estómac, part no especificada
C166;Neoplàsia maligna: Curvatura major de l'estómac, part no especificada
C168;Neoplàsia maligna: Lesió contigua o sobreposada de l'estómac
C169;Neoplàsia maligna: Estómac, part no especificada
C170;Neoplàsia maligna: Duodè
C171;Neoplàsia maligna: Jejú
C172;Neoplàsia maligna: Ili
C173;Neoplàsia maligna: Diverticle de Meckel
C178;Neoplàsia maligna: Lesió contigua o sobreposada de l'intestí prim
C179;Neoplàsia maligna: Intestí prim, part no especificada
C180;Neoplàsia maligna: Cec
C181;Neoplàsia maligna: Apèndix
C182;Neoplàsia maligna: Còlon ascendent
C183;Neoplàsia maligna: Angle hepàtic
C184;Neoplàsia maligna: Còlon transvers
C185;Neoplàsia maligna: Angle esplènic
C186;Neoplàsia maligna: Còlon descendent
C187;Neoplàsia maligna: Còlon sigmoide
C188;Neoplàsia maligna: Lesió contigua o sobreposada del còlon
C189;Neoplàsia maligna: Còlon, part no especificada
C210;Neoplàsia maligna: Anus, part no especificada
C211;Neoplàsia maligna: Conducte anal
C212;Neoplàsia maligna: Zona cloacal
C218;Neoplàsia maligna: Lesió contigua o sobreposada del recte, l'anus i el conducte anal
C220;Neoplàsia maligna: Carcinoma de cèl·lules hepàtiques
C221;Neoplàsia maligna: Carcinoma de conducte biliar intrahepàtic
C222;Neoplàsia maligna: Hepatoblastoma
C223;Neoplàsia maligna: Angiosarcoma de fetge
C224;Neoplàsia maligna: Altres sarcomes de fetge
C227;Neoplàsia maligna: Altres carcinomes especificats de fetge
C229;Neoplàsia maligna: Fetge, part no especificada
C240;Neoplàsia maligna: Conducte biliar extrahepàtic
C241;Neoplàsia maligna: Ampul·la de Vater
C248;Neoplàsia maligna: Lesió contigua o sobreposada de les vies biliars extrahepàtics
C249;Neoplàsia maligna: Tracte biliar, part no especificada
C250;Neoplàsia maligna: Cap del pàncrees
C251;Neoplàsia maligna: Cos del pàncrees
C252;Neoplàsia maligna: Cua del pàncrees
C253;Neoplàsia maligna: Conducte pancreàtic
C254;Neoplàsia maligna: Pàncrees endocrí
C257;Neoplàsia maligna: Altres parts del pàncrees
C258;Neoplàsia maligna: Lesió contigua o sobreposada del pàncrees
C259;Neoplàsia maligna: Pàncrees, part no especificada
C260;Neoplàsia maligna: Tracte intestinal, part no especificada
C261;Neoplàsia maligna: Melsa
C268;Neoplàsia maligna: Lesió contigua o sobreposada de l'aparell digestiu
C269;Neoplàsia maligna: Localitzacions mal definides dins l'aparell digestiu
C300;Neoplàsia maligna: Fossa nasal
C301;Neoplàsia maligna: Orella mitjana
C310;Neoplàsia maligna: Si maxil·lar
C311;Neoplàsia maligna: Si etmoïdal
C312;Neoplàsia maligna: Si frontal
C313;Neoplàsia maligna: Si esfenoïdal
C318;Neoplàsia maligna: Lesió contigua o sobreposada dels sins accessoris
C319;Neoplàsia maligna: Si accessori, no especificat
C320;Neoplàsia maligna: Glotis
C321;Neoplàsia maligna: Supraglotis
C322;Neoplàsia maligna: Subglotis
C323;Neoplàsia maligna: Cartílag laringi
C328;Neoplàsia maligna: Lesió contigua o sobreposada de la laringe
C329;Neoplàsia maligna: Laringe, part no especificada
C340;Neoplàsia maligna: Bronqui principal
C341;Neoplàsia maligna: Lòbul superior, bronqui o pulmó
C342;Neoplàsia maligna: Lòbul mitjà, bronqui o pulmó
C343;Neoplàsia maligna: Lòbul inferior, bronqui o pulmó
C348;Neoplàsia maligna: Lesió contigua o sobreposada de bronqui i pulmó
C349;Neoplàsia maligna: Bronqui o pulmó, parts no especificades
C380;Neoplàsia maligna: Cor
C381;Neoplàsia maligna: Mediastí anterior
C382;Neoplàsia maligna: Mediastí posterior
C383;Neoplàsia maligna: Mediastí, part no especificada
C384;Neoplàsia maligna: Pleura
C388;Neoplàsia maligna: Lesió contigua o sobreposada de cor, mediastí i pleura
C390;Neoplàsia maligna: Vies respiratòries altes, part no especificada
C398;Neoplàsia maligna: Lesió contigua o sobreposada dels òrgans respiratoris i intratoràcics
C399;Neoplàsia maligna: Localitzacions mal definides dins l'aparell respiratori
C400;Neoplàsia maligna: Escàpula i ossos llargs de l'extremitat superior
C401;Neoplàsia maligna: Ossos curts de l'extremitat superior
C402;Neoplàsia maligna: Ossos llargs de l'extremitat inferior
C403;Neoplàsia maligna: Ossos curts de l'extremitat inferior
C408;Neoplàsia maligna: Lesió contigua o sobreposada d'os i cartílag articular de les extremitats
C409;Neoplàsia maligna: Os i cartílag articular d'extremitat no especificada
C410;Neoplàsia maligna: Ossos del crani i la cara
C411;Neoplàsia maligna: Mandíbula
C412;Neoplàsia maligna: Columna vertebral
C413;Neoplàsia maligna: Costelles, estern i clavícula
C414;Neoplàsia maligna: Ossos pelvians, sacre i còccix
C418;Neoplàsia maligna: Lesió contigua o sobreposada de l'os i el cartílag articular
C419;Neoplàsia maligna: Os i cartílag articular no especificats
C430;Neoplàsia maligna: Melanoma maligne de llavi
C431;Neoplàsia maligna: Melanoma maligne de parpella, incloent les comissures palpebrals
C432;Neoplàsia maligna: Melanoma maligne d'orella i conducte auditiu extern
C433;Neoplàsia maligna: Melanoma maligne d'altres parts de la cara i de parts de la cara no especificades
C434;Neoplàsia maligna: Melanoma maligne de cuir cabellut i coll
C435;Neoplàsia maligna: Melanoma maligne de tronc
C436;Neoplàsia maligna: Melanoma maligne d'extremitat superior, incloent l'espatlla
C437;Neoplàsia maligna: Melanoma maligne d'extremitat inferior, incloent el maluc
C438;Neoplàsia maligna: Melanoma maligne contigu o sobreposat de pell
C439;Neoplàsia maligna: Melanoma maligne de pell, part no especificada
C440;Neoplàsia maligna: Pell del llavi
C441;Neoplàsia maligna: Pell de la parpella, incloent les comissures palpebrals
C442;Neoplàsia maligna: Pell de l'orella i el conducte auditiu extern
C443;Neoplàsia maligna: Pell d'altres parts de la cara i de parts de la cara no especificades
C444;Neoplàsia maligna: Pell del cuir cabellut i el coll
C445;Neoplàsia maligna: Pell del tronc
C446;Neoplàsia maligna: Pell de l'extremitat superior, incloent l'espatlla
C447;Neoplàsia maligna: Pell de l'extremitat inferior, incloent el maluc
C448;Neoplàsia maligna: Lesió contigua o sobreposada de la pell
C449;Neoplàsia maligna: Neoplàsia maligna de pell no especificada
C450;Mesotelioma pleural
C451;Mesotelioma peritoneal
C452;Mesotelioma de pericardi
C457;Mesotelioma d'altres localitzacions
C459;Mesotelioma no especificat
C460;Sarcoma de Kaposi de pell
C461;Sarcoma de Kaposi de teixits tous
C462;Sarcoma de Kaposi de paladar
C463;Sarcoma de Kaposi de ganglis limfàtics
C467;Sarcoma de Kaposi d'altres localitzacions
C468;Sarcoma de Kaposi de múltiples òrgans
C469;Sarcoma de Kaposi no especificat
C470;Neoplàsia maligna: Nervis perifèrics del cap, la cara i el coll
C471;Neoplàsia maligna: Nervis perifèrics de l'extremitat superior, incloent l'espatlla
C472;Neoplàsia maligna: Nervis perifèrics de l'extremitat inferior, incloent el maluc
C473;Neoplàsia maligna: Nervis perifèrics del tòrax
C474;Neoplàsia maligna: Nervis perifèrics de l'abdomen
C475;Neoplàsia maligna: Nervis perifèrics de la pelvis
C476;Neoplàsia maligna: Nervis perifèrics del tronc, part no especificada
C478;Neoplàsia maligna: Lesió contigua o sobreposada dels nervis perifèrics i el sistema nerviós autònom
C479;Neoplàsia maligna: Nervis perifèrics i sistema nerviós autònom no especificats
C480;Neoplàsia maligna: Retroperitoneu
C481;Neoplàsia maligna: Parts especificades del peritoneu
C482;Neoplàsia maligna: Peritoneu, part no especificada
C488;Neoplàsia maligna: Lesió contigua o sobreposada de retroperitoneu i peritoneu
C490;Neoplàsia maligna: Teixits tous i teixits connectius del cap, la cara i el coll
